x,y,z,q0,q1,q2,q3,U,Fx,Fy,Fz,Tx,Ty,Tz
   -2.416667    ,   0.2500000    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.152461522e-15                  ,1.824830123e-13 ,9.660769348e-14 ,-3.220288452e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.2500000    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.284777661e-15                  ,4.550254217e-14 ,2.408934175e-14 ,-1.338310064e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.2500000    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599734114e-16                  ,5.665724988e-15 ,2.999471656e-15 ,-2.332945583e-15,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.2500000    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -9.946590658e-18                  ,3.522750858e-16 ,1.864967215e-16 ,-1.864985748e-16,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.2500000    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.088213338e-19                  ,1.093742224e-17 ,5.790342465e-18 ,-7.077155565e-18,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.2500000    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.787920747e-21                  ,1.695721931e-19 ,8.977262186e-20 ,-1.296728536e-19,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.2500000    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.706749363e-23                  ,1.312807066e-21 ,6.950085986e-22 ,-1.158359176e-21,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.2500000    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.432999701e-25                  ,5.075207275e-24 ,2.686847739e-24 ,-5.075207275e-24,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.304719321e-24                  ,8.162547595e-23 ,3.361049000e-23 ,8.162547595e-23 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.961631999e-22                  ,2.111411333e-20 ,8.694046639e-21 ,1.863010000e-20 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -7.700499479e-20                  ,2.727260232e-18 ,1.122989504e-18 ,2.085551942e-18 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.966829330e-18                  ,1.759085388e-16 ,7.243292751e-17 ,1.138231721e-16 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599728154e-16                  ,5.665703879e-15 ,2.332936884e-15 ,2.999490289e-15 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.572881291e-15                  ,9.112287906e-14 ,3.752118538e-14 ,3.752118549e-14 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331135e-14                  ,7.318256103e-13 ,3.013399563e-13 ,2.152428266e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.286796997e-14                  ,2.934907270e-12 ,1.208491225e-12 ,5.179248123e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510827e-13                  ,5.877434179e-12 ,2.420119949e-12 ,3.457314223e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510827e-13                  ,5.877434179e-12 ,2.420119949e-12 ,-3.457314223e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.286796997e-14                  ,2.934907270e-12 ,1.208491225e-12 ,-5.179248123e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331135e-14                  ,7.318256103e-13 ,3.013399563e-13 ,-2.152428266e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.572881293e-15                  ,9.112287914e-14 ,3.752118541e-14 ,-3.752118541e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599734116e-16                  ,5.665724993e-15 ,2.332945578e-15 ,-2.999471659e-15,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.043834325e-18                  ,1.786357990e-16 ,7.355591701e-17 ,-1.117376202e-16,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.043834325e-18                  ,1.786357990e-16 ,7.355591701e-17 ,1.117376202e-16 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599734116e-16                  ,5.665724993e-15 ,2.332945578e-15 ,2.999471659e-15 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.572881293e-15                  ,9.112287914e-14 ,3.752118541e-14 ,3.752118541e-14 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331135e-14                  ,7.318256103e-13 ,3.013399563e-13 ,2.152428266e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.286796997e-14                  ,2.934907270e-12 ,1.208491225e-12 ,5.179248123e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510827e-13                  ,5.877434179e-12 ,2.420119949e-12 ,3.457314223e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510827e-13                  ,5.877434179e-12 ,2.420119949e-12 ,-3.457314223e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.286796997e-14                  ,2.934907270e-12 ,1.208491225e-12 ,-5.179248123e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331135e-14                  ,7.318256103e-13 ,3.013399563e-13 ,-2.152428266e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.572881291e-15                  ,9.112287906e-14 ,3.752118538e-14 ,-3.752118549e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599728154e-16                  ,5.665703879e-15 ,2.332936884e-15 ,-2.999490289e-15,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.966829330e-18                  ,1.759085388e-16 ,7.243292751e-17 ,-1.138231721e-16,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -7.700499479e-20                  ,2.727260232e-18 ,1.122989504e-18 ,-2.085551942e-18,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.961631999e-22                  ,2.111411333e-20 ,8.694046639e-21 ,-1.863010000e-20,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.4166667    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.304719321e-24                  ,8.162547595e-23 ,3.361049000e-23 ,-8.162547595e-23,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.850965026e-23                  ,6.555501134e-22 ,1.928088569e-22 ,6.555501134e-22 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.787902904e-21                  ,1.695715612e-19 ,4.987398858e-20 ,1.496219657e-19 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.184421282e-19                  ,2.190315871e-17 ,6.442105503e-18 ,1.674947431e-17 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.988957483e-17                  ,1.412755775e-15 ,4.155164044e-16 ,9.141360898e-16 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.284772873e-15                  ,4.550237260e-14 ,1.338305076e-14 ,2.408949138e-14 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331133e-14                  ,7.318256096e-13 ,2.152428264e-13 ,3.013399569e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510826e-13                  ,5.877434174e-12 ,1.728657110e-12 ,1.728657110e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,2.357081256e-11 ,6.932591929e-12 ,4.159555157e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,4.720281993e-11 ,1.388318233e-11 ,2.776636466e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,4.720281993e-11 ,1.388318233e-11 ,-2.776636466e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,2.357081256e-11 ,6.932591929e-12 ,-4.159555157e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510826e-13                  ,5.877434174e-12 ,1.728657110e-12 ,-1.728657110e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331135e-14                  ,7.318256103e-13 ,2.152428266e-13 ,-3.013399563e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.284777661e-15                  ,4.550254217e-14 ,1.338310064e-14 ,-2.408934175e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.050801696e-17                  ,1.434658934e-15 ,4.219585100e-16 ,-8.973866155e-16,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.050801696e-17                  ,1.434658934e-15 ,4.219585100e-16 ,8.973866155e-16 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.284777661e-15                  ,4.550254217e-14 ,1.338310064e-14 ,2.408934175e-14 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331135e-14                  ,7.318256103e-13 ,2.152428266e-13 ,3.013399563e-13 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510826e-13                  ,5.877434174e-12 ,1.728657110e-12 ,1.728657110e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,2.357081256e-11 ,6.932591929e-12 ,4.159555157e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,4.720281993e-11 ,1.388318233e-11 ,2.776636466e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.332785504e-12                  ,4.720281993e-11 ,1.388318233e-11 ,-2.776636466e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,2.357081256e-11 ,6.932591929e-12 ,-4.159555157e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.659510826e-13                  ,5.877434174e-12 ,1.728657110e-12 ,-1.728657110e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.066331133e-14                  ,7.318256096e-13 ,2.152428264e-13 ,-3.013399569e-13,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.284772873e-15                  ,4.550237260e-14 ,1.338305076e-14 ,-2.408949138e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.988957483e-17                  ,1.412755775e-15 ,4.155164044e-16 ,-9.141360898e-16,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.184421282e-19                  ,2.190315871e-17 ,6.442105503e-18 ,-1.674947431e-17,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.787902904e-21                  ,1.695715612e-19 ,4.987398858e-20 ,-1.496219657e-19,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.5833333    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.850965026e-23                  ,6.555501134e-22 ,1.928088569e-22 ,-6.555501134e-22,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -7.423094567e-23                  ,2.629012659e-21 ,4.639434104e-22 ,2.629012659e-21 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.920136552e-20                  ,6.800483622e-19 ,1.200085345e-19 ,6.000426725e-19 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.480195107e-18                  ,8.784024339e-17 ,1.550121942e-17 ,6.717195083e-17 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599728153e-16                  ,5.665703873e-15 ,9.998300953e-16 ,3.666043683e-15 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -1.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.152442321e-15                  ,1.824823322e-13 ,3.220276451e-14 ,9.660829352e-14 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -1.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.286796990e-14                  ,2.934907267e-12 ,5.179248119e-13 ,1.208491228e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -1.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,2.357081256e-11 ,4.159555157e-12 ,6.932591929e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -1.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.669031201e-12                  ,9.452818836e-11 ,1.668144500e-11 ,1.668144500e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -1.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.344991771e-12                  ,1.893017919e-10 ,3.340619857e-11 ,1.113539952e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -0.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.344991771e-12                  ,1.893017919e-10 ,3.340619857e-11 ,-1.113539952e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -0.750000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.669031201e-12                  ,9.452818836e-11 ,1.668144500e-11 ,-1.668144500e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -0.583333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,2.357081256e-11 ,4.159555157e-12 ,-6.932591929e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -0.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.286796997e-14                  ,2.934907270e-12 ,5.179248123e-13 ,-1.208491225e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -0.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.152461522e-15                  ,1.824830123e-13 ,3.220288452e-14 ,-9.660769348e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   -0.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.624530104e-16                  ,5.753544117e-15 ,1.015331315e-15 ,-3.598871732e-15,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   0.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.624530104e-16                  ,5.753544117e-15 ,1.015331315e-15 ,3.598871732e-15 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   0.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.152461522e-15                  ,1.824830123e-13 ,3.220288452e-14 ,9.660769348e-14 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   0.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.286796997e-14                  ,2.934907270e-12 ,5.179248123e-13 ,1.208491225e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   0.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,2.357081256e-11 ,4.159555157e-12 ,6.932591929e-12 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   0.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.669031201e-12                  ,9.452818836e-11 ,1.668144500e-11 ,1.668144500e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   0.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.344991771e-12                  ,1.893017919e-10 ,3.340619857e-11 ,1.113539952e-11 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   1.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.344991771e-12                  ,1.893017919e-10 ,3.340619857e-11 ,-1.113539952e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   1.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.669031201e-12                  ,9.452818836e-11 ,1.668144500e-11 ,-1.668144500e-11,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   1.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -6.655288252e-13                  ,2.357081256e-11 ,4.159555157e-12 ,-6.932591929e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   1.5833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -8.286796990e-14                  ,2.934907267e-12 ,5.179248119e-13 ,-1.208491228e-12,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   1.7500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -5.152442321e-15                  ,1.824823322e-13 ,3.220276451e-14 ,-9.660829352e-14,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   1.9166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.599728153e-16                  ,5.665703873e-15 ,9.998300953e-16 ,-3.666043683e-15,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   2.0833333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -2.480195107e-18                  ,8.784024339e-17 ,1.550121942e-17 ,-6.717195083e-17,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   2.2500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.920136552e-20                  ,6.800483622e-19 ,1.200085345e-19 ,-6.000426725e-19,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.7500000    ,   2.4166667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -7.423094567e-23                  ,2.629012659e-21 ,4.639434104e-22 ,-2.629012659e-21,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.9166667    ,   -2.416667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -1.486546106e-22                  ,5.264850791e-21 ,3.096971053e-22 ,5.264850791e-21 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.9166667    ,   -2.250000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.845258184e-20                  ,1.361862274e-18 ,8.010954551e-20 ,1.201643183e-18 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.9166667    ,   -2.083333    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -4.966829326e-18                  ,1.759085386e-16 ,1.034756110e-17 ,1.345182942e-16 ,   0.00000000   ,   0.00000000   ,   0.00000000   
   -2.416667    ,   0.9166667    ,   -1.916667    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                 -3.203609537e-16                  ,1.134611711e-14 ,6.674186536e-16 ,7.341605190e-15 ,   0.00000000   ,   0.00000000   ,   0.00000000   
