x,y,z,q0,q1,q2,q3,U
   -3.500000    ,   4.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -3.500000    ,   4.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -4.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   -3.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123311                     
   -2.500000    ,   -3.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123495                     
   -2.500000    ,   -3.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124181                     
   -2.500000    ,   -3.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124549                     
   -2.500000    ,   -3.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124972                     
   -2.500000    ,   -3.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124972                     
   -2.500000    ,   -3.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124549                     
   -2.500000    ,   -3.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124181                     
   -2.500000    ,   -3.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123495                     
   -2.500000    ,   -3.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123311                     
   -2.500000    ,   -2.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123654                     
   -2.500000    ,   -2.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124821                     
   -2.500000    ,   -2.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126189                     
   -2.500000    ,   -2.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127732                     
   -2.500000    ,   -2.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.128758                     
   -2.500000    ,   -2.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.128758                     
   -2.500000    ,   -2.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127732                     
   -2.500000    ,   -2.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126189                     
   -2.500000    ,   -2.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124821                     
   -2.500000    ,   -2.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123654                     
   -2.500000    ,   -1.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124293                     
   -2.500000    ,   -1.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127159                     
   -2.500000    ,   -1.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.131501                     
   -2.500000    ,   -1.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.135891                     
   -2.500000    ,   -1.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139434                     
   -2.500000    ,   -1.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139434                     
   -2.500000    ,   -1.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.135891                     
   -2.500000    ,   -1.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.131501                     
   -2.500000    ,   -1.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127159                     
   -2.500000    ,   -1.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124293                     
   -2.500000    ,   -0.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124976                     
   -2.500000    ,   -0.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.130222                     
   -2.500000    ,   -0.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139869                     
   -2.500000    ,   -0.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.148541                     
   -2.500000    ,   -0.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.156865                     
   -2.500000    ,   -0.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.156865                     
   -2.500000    ,   -0.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.148541                     
   -2.500000    ,   -0.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139869                     
   -2.500000    ,   -0.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.130222                     
   -2.500000    ,   -0.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124976                     
   -2.500000    ,   0.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124976                     
   -2.500000    ,   0.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.130222                     
   -2.500000    ,   0.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139869                     
   -2.500000    ,   0.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.148541                     
   -2.500000    ,   0.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.156865                     
   -2.500000    ,   0.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.156865                     
   -2.500000    ,   0.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.148541                     
   -2.500000    ,   0.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139869                     
   -2.500000    ,   0.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.130222                     
   -2.500000    ,   0.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124976                     
   -2.500000    ,   1.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124293                     
   -2.500000    ,   1.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127159                     
   -2.500000    ,   1.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.131501                     
   -2.500000    ,   1.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.135891                     
   -2.500000    ,   1.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139434                     
   -2.500000    ,   1.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139434                     
   -2.500000    ,   1.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.135891                     
   -2.500000    ,   1.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.131501                     
   -2.500000    ,   1.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127159                     
   -2.500000    ,   1.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124293                     
   -2.500000    ,   2.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123654                     
   -2.500000    ,   2.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124821                     
   -2.500000    ,   2.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126189                     
   -2.500000    ,   2.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127732                     
   -2.500000    ,   2.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.128758                     
   -2.500000    ,   2.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.128758                     
   -2.500000    ,   2.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127732                     
   -2.500000    ,   2.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126189                     
   -2.500000    ,   2.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124821                     
   -2.500000    ,   2.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123654                     
   -2.500000    ,   3.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123311                     
   -2.500000    ,   3.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123495                     
   -2.500000    ,   3.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124181                     
   -2.500000    ,   3.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124549                     
   -2.500000    ,   3.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124972                     
   -2.500000    ,   3.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124972                     
   -2.500000    ,   3.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124549                     
   -2.500000    ,   3.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124181                     
   -2.500000    ,   3.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123495                     
   -2.500000    ,   3.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123311                     
   -2.500000    ,   4.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -2.500000    ,   4.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -1.500000    ,   -4.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -1.500000    ,   -4.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123311                     
   -1.500000    ,   -4.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123387                     
   -1.500000    ,   -4.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123914                     
   -1.500000    ,   -4.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123990                     
   -1.500000    ,   -4.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123990                     
   -1.500000    ,   -4.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123914                     
   -1.500000    ,   -4.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123387                     
   -1.500000    ,   -4.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123311                     
   -1.500000    ,   -4.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123047                     
   -1.500000    ,   -3.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123495                     
   -1.500000    ,   -3.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123898                     
   -1.500000    ,   -3.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.125188                     
   -1.500000    ,   -3.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.125995                     
   -1.500000    ,   -3.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126838                     
   -1.500000    ,   -3.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126838                     
   -1.500000    ,   -3.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.125995                     
   -1.500000    ,   -3.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.125188                     
   -1.500000    ,   -3.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123898                     
   -1.500000    ,   -3.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123495                     
   -1.500000    ,   -2.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124293                     
   -1.500000    ,   -2.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127159                     
   -1.500000    ,   -2.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.131501                     
   -1.500000    ,   -2.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.135891                     
   -1.500000    ,   -2.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139434                     
   -1.500000    ,   -2.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139434                     
   -1.500000    ,   -2.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.135891                     
   -1.500000    ,   -2.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.131501                     
   -1.500000    ,   -2.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127159                     
   -1.500000    ,   -2.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124293                     
   -1.500000    ,   -1.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126792                     
   -1.500000    ,   -1.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.137713                     
   -1.500000    ,   -1.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.166720                     
   -1.500000    ,   -1.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.186801                     
   -1.500000    ,   -1.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.213178                     
   -1.500000    ,   -1.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.213178                     
   -1.500000    ,   -1.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.186801                     
   -1.500000    ,   -1.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.166720                     
   -1.500000    ,   -1.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.137713                     
   -1.500000    ,   -1.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126792                     
   -1.500000    ,   -0.500000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.129688                     
   -1.500000    ,   -0.500000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.162514                     
   -1.500000    ,   -0.500000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.318399                     
   -1.500000    ,   -0.500000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.381331                     
   -1.500000    ,   -0.500000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.532160                     
   -1.500000    ,   -0.500000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.532160                     
   -1.500000    ,   -0.500000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.381331                     
   -1.500000    ,   -0.500000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.318399                     
   -1.500000    ,   -0.500000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.162514                     
   -1.500000    ,   -0.500000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.129688                     
   -1.500000    ,   0.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.129688                     
   -1.500000    ,   0.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.162514                     
   -1.500000    ,   0.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.318399                     
   -1.500000    ,   0.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.381331                     
   -1.500000    ,   0.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.532160                     
   -1.500000    ,   0.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.532160                     
   -1.500000    ,   0.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.381331                     
   -1.500000    ,   0.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.318399                     
   -1.500000    ,   0.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.162514                     
   -1.500000    ,   0.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.129688                     
   -1.500000    ,   1.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126792                     
   -1.500000    ,   1.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.137713                     
   -1.500000    ,   1.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.166720                     
   -1.500000    ,   1.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.186801                     
   -1.500000    ,   1.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.213178                     
   -1.500000    ,   1.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.213178                     
   -1.500000    ,   1.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.186801                     
   -1.500000    ,   1.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.166720                     
   -1.500000    ,   1.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.137713                     
   -1.500000    ,   1.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.126792                     
   -1.500000    ,   2.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124293                     
   -1.500000    ,   2.5000000    ,   -3.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127159                     
   -1.500000    ,   2.5000000    ,   -2.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.131501                     
   -1.500000    ,   2.5000000    ,   -1.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.135891                     
   -1.500000    ,   2.5000000    ,   -0.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139434                     
   -1.500000    ,   2.5000000    ,   0.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.139434                     
   -1.500000    ,   2.5000000    ,   1.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.135891                     
   -1.500000    ,   2.5000000    ,   2.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.131501                     
   -1.500000    ,   2.5000000    ,   3.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.127159                     
   -1.500000    ,   2.5000000    ,   4.5000000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.124293                     
   -1.500000    ,   3.5000000    ,   -4.500000    ,   1.0000000    ,   0.00000000   ,   0.00000000   ,   0.00000000   ,                     -0.123495                     
